Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Month,Year,Profit Margin,Sales Category
ORD-7024,2021-07-06,2022-04-02,First Class,CUST-1434,Rahul,Corporate,India,Kolkata,MH,East,PROD-866,Technology,Phones,Item C,4536.08,2,0.45,-1080.3,7,2021,-0.2381571753584593,Very High
ORD-7025,2022-05-01,2023-01-20,Second Class,CUST-2646,Neha,Consumer,India,Mumbai,WB,North,PROD-556,Technology,Phones,Item C,2246.62,5,0.17,-6.83,5,2022,-0.0030401224951260115,Very High
ORD-7026,2021-07-10,2022-12-15,First Class,CUST-7667,Rahul,Home Office,India,Bangalore,DL,West,PROD-368,Office Supplies,Storage,Item B,704.29,5,0.31,-144.11,7,2021,-0.2046174161212001,High
ORD-7027,2022-02-26,2023-09-09,Standard Class,CUST-6258,Neha,Home Office,India,Mumbai,WB,North,PROD-600,Office Supplies,Phones,Item B,291.36,9,0.24,-17.5,2,2022,-0.06006315211422295,Medium
ORD-7028,2021-04-30,2021-11-30,Standard Class,CUST-8190,Priya,Consumer,India,Mumbai,MH,South,PROD-343,Furniture,Storage,Item C,2413.35,7,0.28,-204.62,4,2021,-0.08478670727412103,Very High
ORD-7029,2021-08-08,2023-01-11,First Class,CUST-2440,Priya,Corporate,India,Delhi,WB,South,PROD-379,Furniture,Chairs,Item D,2215.99,1,0.06,275.55,8,2021,0.12434622899922836,Very High
ORD-7030,2021-02-22,2023-09-06,Standard Class,CUST-7095,Priya,Corporate,India,Delhi,DL,West,PROD-903,Office Supplies,Binders,Item A,1319.74,7,0.27,-74.72,2,2021,-0.05661721248124631,Very High
ORD-7031,2023-01-04,2021-12-16,First Class,CUST-7875,Priya,Home Office,India,Kolkata,WB,South,PROD-247,Office Supplies,Phones,Item C,2973.05,3,0.13,117.74,1,2023,0.039602428482534764,Very High
ORD-7032,2022-03-27,2021-08-23,Standard Class,CUST-5443,Priya,Consumer,India,Delhi,WB,South,PROD-654,Furniture,Storage,Item D,1288.37,3,0.31,-209.76,3,2022,-0.16281037279663452,Very High
ORD-7033,2022-02-16,2023-02-19,Second Class,CUST-5860,Arjun,Consumer,India,Mumbai,WB,West,PROD-208,Office Supplies,Phones,Item D,1120.79,4,0.25,-203.6,2,2022,-0.1816575808135333,Very High
ORD-7034,2022-10-05,2022-08-23,Second Class,CUST-8713,Rahul,Home Office,India,Delhi,KA,North,PROD-540,Office Supplies,Storage,Item B,3129.98,2,0.45,-750.82,10,2022,-0.2398801270295657,Very High
ORD-7035,2021-08-25,2021-04-14,First Class,CUST-1380,Sneha,Corporate,India,Bangalore,KA,West,PROD-548,Office Supplies,Phones,Item B,4727.46,9,0.02,891.73,8,2021,0.18862771974802536,Very High
ORD-7036,2023-01-28,2023-08-13,First Class,CUST-8173,Priya,Corporate,India,Delhi,MH,South,PROD-198,Furniture,Phones,Item A,1053.73,6,0.26,-46.12,1,2023,-0.043768327749992876,Very High
ORD-7037,2023-01-08,2022-04-28,First Class,CUST-2637,Arjun,Consumer,India,Kolkata,KA,North,PROD-654,Furniture,Chairs,Item B,954.97,6,0.2,13.8,1,2023,0.014450715729289926,High
ORD-7038,2022-12-21,2021-08-04,First Class,CUST-8543,Arjun,Corporate,India,Delhi,MH,South,PROD-951,Technology,Phones,Item A,2620.78,9,0.11,280.56,12,2022,0.10705209899342943,Very High
ORD-7039,2022-02-10,2021-04-20,First Class,CUST-1524,Rahul,Corporate,India,Bangalore,KA,East,PROD-203,Furniture,Storage,Item C,641.22,2,0.13,-55.4,2,2022,-0.08639780418577087,High
ORD-7040,2022-08-31,2021-06-16,Standard Class,CUST-4107,Rahul,Corporate,India,Bangalore,MH,West,PROD-292,Technology,Phones,Item A,1505.74,6,0.41,-304.64,8,2022,-0.2023191254798305,Very High
ORD-7041,2022-02-26,2023-09-02,Second Class,CUST-9142,Neha,Home Office,India,Kolkata,MH,West,PROD-726,Office Supplies,Phones,Item B,4954.26,9,0.37,-881.29,2,2022,-0.17788529467569322,Very High
ORD-7042,2022-12-13,2022-08-28,Standard Class,CUST-2093,Neha,Consumer,India,Delhi,MH,West,PROD-145,Technology,Binders,Item B,4213.17,7,0.45,-1057.68,12,2022,-0.251041377395168,Very High
ORD-7043,2021-09-04,2022-12-07,Second Class,CUST-1104,Priya,Home Office,India,Mumbai,WB,West,PROD-673,Office Supplies,Storage,Item D,3545.31,9,0.39,-693.86,9,2021,-0.19571208159512146,Very High
ORD-7044,2021-03-13,2021-12-03,Standard Class,CUST-2739,Amit,Home Office,India,Kolkata,WB,East,PROD-725,Technology,Binders,Item B,178.82,1,0.03,-23.6,3,2021,-0.13197628900570407,Medium
ORD-7045,2023-04-10,2021-03-29,Standard Class,CUST-4126,Neha,Corporate,India,Bangalore,MH,North,PROD-297,Office Supplies,Phones,Item D,1362.11,9,0.06,244.83,4,2023,0.17974319254685747,Very High
ORD-7046,2021-07-04,2023-01-06,Standard Class,CUST-2676,Amit,Consumer,India,Bangalore,MH,North,PROD-863,Furniture,Binders,Item B,2869.86,6,0.34,-388.28,7,2021,-0.13529579840131573,Very High
ORD-7047,2021-01-06,2023-05-27,First Class,CUST-8904,Sneha,Corporate,India,Bangalore,WB,North,PROD-204,Technology,Phones,Item D,3565.89,6,0.33,-459.26,1,2021,-0.12879253145778474,Very High
ORD-7048,2021-07-25,2022-03-02,Second Class,CUST-9027,Neha,Consumer,India,Kolkata,DL,East,PROD-128,Technology,Phones,Item A,3358.46,5,0.45,-793.53,7,2021,-0.23627793691156065,Very High
ORD-7049,2022-06-28,2022-09-07,First Class,CUST-5916,Sneha,Corporate,India,Bangalore,WB,East,PROD-268,Office Supplies,Phones,Item A,968.04,2,0.26,-11.11,6,2022,-0.011476798479401678,High
ORD-7050,2022-09-03,2023-01-10,First Class,CUST-3934,Arjun,Consumer,India,Mumbai,MH,North,PROD-626,Office Supplies,Storage,Item A,2358.12,6,0.29,-74.72,9,2022,-0.03168625854494258,Very High
ORD-7051,2023-06-25,2022-01-01,Standard Class,CUST-6156,Arjun,Consumer,India,Bangalore,WB,North,PROD-733,Furniture,Storage,Item D,2568.79,1,0.26,-56.57,6,2023,-0.02202204150592302,Very High
ORD-7052,2022-01-22,2021-03-03,Second Class,CUST-2042,Sneha,Corporate,India,Kolkata,KA,East,PROD-968,Technology,Phones,Item A,4621.67,1,0.34,-510.96,1,2022,-0.11055743919405756,Very High
ORD-7053,2023-02-07,2022-04-29,Second Class,CUST-2845,Arjun,Corporate,India,Kolkata,MH,South,PROD-630,Furniture,Chairs,Item C,2809.21,7,0.2,-37.99,2,2023,-0.013523374898992956,Very High
ORD-7054,2022-11-30,2021-09-09,Second Class,CUST-4501,Sneha,Home Office,India,Bangalore,WB,East,PROD-987,Furniture,Phones,Item A,2568.79,1,0.25,-214.79,11,2022,-0.08361524297431865,Very High
ORD-7055,2021-03-17,2022-07-16,Second Class,CUST-2541,Amit,Home Office,India,Kolkata,KA,West,PROD-556,Furniture,Binders,Item A,2568.79,5,0.25,-281.63,3,2021,-0.10963527575239704,Very High
ORD-7056,2021-06-26,2021-04-29,First Class,CUST-1466,Priya,Consumer,India,Delhi,WB,North,PROD-588,Office Supplies,Chairs,Item D,2568.79,6,0.47,-1239.13,6,2021,-0.4823788632001838,Very High
ORD-7057,2023-04-07,2023-01-11,First Class,CUST-3944,Sneha,Corporate,India,Kolkata,WB,South,PROD-542,Furniture,Binders,Item A,2545.3,4,0.21,-32.02,4,2023,-0.01258004950300554,Very High
ORD-7058,2023-03-10,2023-05-26,Second Class,CUST-5294,Neha,Corporate,India,Delhi,DL,North,PROD-436,Furniture,Chairs,Item B,3449.55,5,0.06,536.16,3,2023,0.15542896899595599,Very High
ORD-7059,2021-12-15,2023-07-06,First Class,CUST-2591,Neha,Home Office,India,Kolkata,WB,South,PROD-707,Office Supplies,Phones,Item D,1628.28,2,0.41,-364.87,12,2021,-0.22408308153388853,Very High
ORD-7060,2021-09-12,2023-08-28,Second Class,CUST-5072,Amit,Corporate,India,Kolkata,WB,North,PROD-895,Office Supplies,Storage,Item A,1572.93,7,0.25,-51.27,9,2021,-0.032595220384886804,Very High
ORD-7061,2023-04-17,2023-09-28,First Class,CUST-4572,Sneha,Consumer,India,Kolkata,DL,North,PROD-498,Furniture,Storage,Item C,2770.33,1,0.25,348.94,4,2023,0.12595611353160094,Very High
ORD-7062,2022-12-03,2022-07-01,Standard Class,CUST-6978,Arjun,Consumer,India,Bangalore,WB,North,PROD-285,Technology,Phones,Item D,4240.89,2,0.46,-1079.23,12,2022,-0.2544819601545902,Very High
ORD-7063,2021-11-04,2021-02-15,Standard Class,CUST-1293,Priya,Consumer,India,Delhi,DL,West,PROD-664,Technology,Storage,Item A,3005.94,8,0.06,467.04,11,2021,0.15537236272181082,Very High
ORD-7064,2021-12-11,2022-05-26,Second Class,CUST-6858,Neha,Home Office,India,Mumbai,KA,East,PROD-397,Office Supplies,Phones,Item C,2568.79,2,0.03,379.69,12,2021,0.14780889056715418,Very High
ORD-7065,2021-05-07,2023-09-17,Second Class,CUST-2338,Priya,Consumer,India,Bangalore,DL,South,PROD-940,Furniture,Phones,Item D,3337.5,1,0.13,157.16,5,2021,0.04708913857677902,Very High
ORD-7066,2023-07-26,2021-06-16,First Class,CUST-6209,Priya,Home Office,India,Delhi,KA,West,PROD-702,Technology,Chairs,Item B,4070.85,5,0.25,-514.26,7,2023,-0.1263274254762519,Very High
ORD-7067,2021-10-14,2022-01-05,Second Class,CUST-4475,Rahul,Home Office,India,Mumbai,DL,West,PROD-630,Technology,Binders,Item B,3947.35,2,0.06,-74.72,10,2021,-0.018929155002723345,Very High
ORD-7068,2023-02-05,2023-05-09,Second Class,CUST-3498,Priya,Consumer,India,Mumbai,KA,North,PROD-554,Furniture,Phones,Item A,1884.45,3,0.48,-409.71,2,2023,-0.21741622223991083,Very High
ORD-7069,2022-12-26,2021-10-21,First Class,CUST-6728,Sneha,Home Office,India,Mumbai,WB,South,PROD-572,Technology,Phones,Item C,4681.51,6,0.27,-381.76,12,2022,-0.0815463386813229,Very High
ORD-7070,2023-02-01,2023-05-01,Second Class,CUST-8317,Rahul,Home Office,India,Mumbai,KA,South,PROD-176,Technology,Phones,Item B,128.01,6,0.29,-74.72,2,2023,-0.583704398093899,Medium
ORD-7071,2022-08-19,2023-05-08,Second Class,CUST-3493,Amit,Consumer,India,Kolkata,KA,South,PROD-741,Office Supplies,Storage,Item C,2281.41,3,0.48,-570.24,8,2022,-0.2499506883900746,Very High
ORD-7072,2022-05-02,2023-07-08,Standard Class,CUST-4088,Arjun,Consumer,India,Kolkata,MH,South,PROD-757,Technology,Phones,Item B,4542.25,3,0.23,-223.89,5,2022,-0.04929054983763553,Very High
ORD-7073,2022-01-18,2023-06-19,Standard Class,CUST-7281,Rahul,Home Office,India,Mumbai,KA,South,PROD-344,Technology,Binders,Item D,3495.23,7,0.35,-472.89,1,2022,-0.13529581744262895,Very High
ORD-7074,2022-02-10,2023-03-12,Standard Class,CUST-7795,Priya,Home Office,India,Bangalore,WB,West,PROD-523,Office Supplies,Chairs,Item B,3534.76,6,0.02,623.32,2,2022,0.1763401192725956,Very High
ORD-7075,2022-01-23,2023-05-28,Second Class,CUST-6627,Arjun,Corporate,India,Mumbai,MH,South,PROD-792,Technology,Storage,Item C,824.53,1,0.02,77.22,1,2022,0.09365335403199399,High
ORD-7076,2022-06-09,2023-01-09,First Class,CUST-4990,Priya,Consumer,India,Delhi,MH,West,PROD-235,Office Supplies,Storage,Item C,2931.18,5,0.37,-516.4,6,2022,-0.17617478285195723,Very High
ORD-7077,2022-11-07,2021-10-15,Standard Class,CUST-4751,Priya,Corporate,India,Mumbai,DL,South,PROD-823,Furniture,Storage,Item A,4836.4,7,0.47,-1245.48,11,2022,-0.25752212389380535,Very High
ORD-7078,2022-10-01,2021-07-25,Second Class,CUST-8241,Rahul,Home Office,India,Kolkata,KA,North,PROD-236,Technology,Phones,Item D,1097.16,6,0.36,-73.61,10,2022,-0.0670913996135477,Very High
ORD-7079,2023-07-27,2022-11-17,Standard Class,CUST-3097,Amit,Corporate,India,Delhi,DL,West,PROD-304,Technology,Phones,Item B,2568.79,4,0.08,250.2,7,2023,0.09739994316390206,Very High
ORD-7080,2022-09-18,2022-06-10,First Class,CUST-4174,Priya,Home Office,India,Bangalore,DL,West,PROD-983,Office Supplies,Binders,Item D,1973.68,1,0.41,-379.52,9,2022,-0.19229054355315955,Very High
ORD-7081,2023-08-03,2023-04-01,First Class,CUST-1387,Sneha,Corporate,India,Mumbai,KA,South,PROD-760,Technology,Binders,Item D,1831.44,7,0.3,-195.36,8,2023,-0.1066701611846416,Very High
ORD-7082,2021-10-03,2021-05-03,First Class,CUST-1298,Rahul,Home Office,India,Delhi,DL,South,PROD-959,Technology,Binders,Item C,3153.9,4,0.03,565.39,10,2021,0.179266939344938,Very High
ORD-7083,2022-05-15,2023-08-05,First Class,CUST-5434,Sneha,Home Office,India,Mumbai,WB,East,PROD-655,Office Supplies,Chairs,Item A,1211.14,4,0.19,-65.75,5,2022,-0.05428769588982281,Very High
ORD-7084,2022-12-18,2023-01-28,First Class,CUST-5061,Sneha,Home Office,India,Bangalore,WB,North,PROD-159,Technology,Storage,Item D,2553.16,5,0.39,-421.57,12,2022,-0.16511695310908836,Very High
ORD-7085,2021-12-03,2022-10-28,First Class,CUST-1473,Priya,Consumer,India,Bangalore,KA,North,PROD-938,Office Supplies,Phones,Item C,2031.18,7,0.1,234.52,12,2021,0.11545997892850461,Very High
ORD-7086,2023-08-08,2022-10-28,Second Class,CUST-6057,Sneha,Home Office,India,Delhi,KA,West,PROD-348,Technology,Binders,Item B,3240.18,9,0.41,-650.01,8,2023,-0.20060922541340295,Very High
ORD-7087,2023-07-21,2021-07-09,Standard Class,CUST-6289,Arjun,Consumer,India,Bangalore,MH,North,PROD-514,Furniture,Chairs,Item C,1247.61,4,0.29,-33.54,7,2023,-0.026883401062832137,Very High
ORD-7088,2022-04-26,2023-06-28,First Class,CUST-5108,Amit,Home Office,India,Delhi,KA,East,PROD-984,Office Supplies,Chairs,Item A,2787.97,1,0.23,-87.72,4,2022,-0.03146375319677041,Very High
ORD-7089,2023-06-16,2021-01-15,Standard Class,CUST-9640,Priya,Corporate,India,Bangalore,KA,South,PROD-737,Furniture,Binders,Item C,3714.81,3,0.0,821.97,6,2023,0.22126838250139308,Very High
ORD-7090,2023-06-30,2022-08-28,Standard Class,CUST-3221,Sneha,Home Office,India,Kolkata,WB,South,PROD-496,Furniture,Phones,Item D,2568.79,7,0.13,195.13,6,2023,0.07596183417095208,Very High
ORD-7091,2023-08-31,2021-07-21,Second Class,CUST-6251,Amit,Home Office,India,Delhi,WB,South,PROD-144,Office Supplies,Binders,Item C,4179.68,7,0.41,-915.38,8,2023,-0.2190071967231941,Very High
ORD-7092,2021-09-30,2022-08-11,First Class,CUST-4611,Amit,Corporate,India,Mumbai,KA,West,PROD-101,Furniture,Binders,Item C,4782.99,2,0.05,698.62,9,2021,0.1460634456689226,Very High
ORD-7093,2023-07-09,2023-02-09,First Class,CUST-3642,Arjun,Home Office,India,Delhi,MH,East,PROD-261,Technology,Binders,Item C,4277.15,6,0.25,-183.81,7,2023,-0.04297487813146605,Very High
ORD-7094,2021-02-27,2022-04-03,Second Class,CUST-2920,Arjun,Home Office,India,Bangalore,WB,West,PROD-296,Office Supplies,Chairs,Item D,4694.12,3,0.02,843.59,2,2021,0.17971206530723544,Very High
ORD-7095,2021-11-24,2022-03-26,Second Class,CUST-8075,Neha,Home Office,India,Bangalore,WB,West,PROD-805,Technology,Chairs,Item A,136.67,7,0.13,17.06,11,2021,0.12482622375064023,Medium
ORD-7096,2023-01-01,2023-03-01,Second Class,CUST-6994,Amit,Corporate,India,Bangalore,DL,North,PROD-929,Furniture,Chairs,Item B,3163.21,1,0.08,-74.72,1,2023,-0.023621574286879467,Very High
ORD-7097,2021-04-19,2023-04-22,Second Class,CUST-3316,Priya,Home Office,India,Mumbai,KA,North,PROD-658,Office Supplies,Chairs,Item D,2568.79,2,0.21,-81.85,4,2021,-0.03186325079122855,Very High
ORD-7098,2021-10-06,2023-04-23,Second Class,CUST-2274,Arjun,Consumer,India,Mumbai,DL,West,PROD-325,Furniture,Binders,Item B,4054.53,6,0.3,-74.72,10,2021,-0.01842876979575931,Very High
ORD-7099,2022-11-17,2021-03-14,Standard Class,CUST-5983,Priya,Consumer,India,Delhi,KA,East,PROD-101,Technology,Phones,Item B,4104.24,9,0.22,-133.05,11,2022,-0.03241769487164494,Very High
ORD-7100,2021-11-24,2022-08-15,Second Class,CUST-8834,Amit,Consumer,India,Kolkata,MH,West,PROD-311,Office Supplies,Chairs,Item D,286.45,2,0.41,-8.21,11,2021,-0.028661197416652125,Medium
ORD-7101,2023-02-15,2023-03-09,First Class,CUST-4618,Arjun,Consumer,India,Delhi,DL,West,PROD-826,Furniture,Binders,Item D,2998.0,4,0.08,328.52,2,2023,0.1095797198132088,Very High
ORD-7102,2021-11-11,2021-05-12,First Class,CUST-1259,Neha,Corporate,India,Bangalore,WB,West,PROD-392,Office Supplies,Storage,Item D,4261.87,5,0.31,-396.27,11,2021,-0.09298031145952364,Very High
ORD-7103,2022-04-19,2023-06-10,Second Class,CUST-4206,Amit,Home Office,India,Delhi,KA,South,PROD-179,Furniture,Storage,Item D,2957.7,2,0.43,-684.43,4,2022,-0.2314061601920411,Very High
ORD-7104,2021-04-21,2021-02-14,Second Class,CUST-6178,Priya,Consumer,India,Mumbai,KA,South,PROD-218,Technology,Chairs,Item A,2156.42,8,0.3,-243.19,4,2021,-0.11277487687927212,Very High
ORD-7105,2022-11-30,2022-06-06,Second Class,CUST-6358,Neha,Home Office,India,Bangalore,DL,East,PROD-697,Office Supplies,Storage,Item A,430.06,3,0.22,-50.54,11,2022,-0.1175184857926801,Medium
ORD-7106,2023-02-20,2021-01-15,Second Class,CUST-5507,Amit,Home Office,India,Delhi,DL,North,PROD-930,Furniture,Phones,Item C,3664.84,4,0.37,-606.11,2,2023,-0.1653851191320767,Very High
ORD-7107,2023-07-24,2022-12-28,Second Class,CUST-7458,Arjun,Corporate,India,Delhi,MH,North,PROD-667,Furniture,Binders,Item B,419.47,9,0.05,81.64,7,2023,0.19462655255441388,Medium
ORD-7108,2021-08-17,2022-09-17,First Class,CUST-8541,Sneha,Home Office,India,Mumbai,WB,East,PROD-674,Technology,Storage,Item B,3009.68,5,0.48,-783.59,8,2021,-0.260356582759629,Very High
ORD-7109,2022-05-12,2023-09-17,Standard Class,CUST-4508,Amit,Consumer,India,Delhi,MH,North,PROD-107,Office Supplies,Phones,Item D,4592.25,3,0.25,134.17,5,2022,0.029216614949099023,Very High
ORD-7110,2021-06-05,2023-03-16,Second Class,CUST-8305,Rahul,Consumer,India,Bangalore,WB,West,PROD-794,Furniture,Binders,Item D,2124.6,7,0.1,-74.72,6,2021,-0.03516897298314977,Very High
ORD-7111,2022-04-18,2022-06-21,Second Class,CUST-5994,Priya,Corporate,India,Bangalore,WB,South,PROD-984,Technology,Storage,Item B,3862.32,1,0.48,-1035.58,4,2022,-0.26812382195157314,Very High
ORD-7112,2022-12-02,2021-10-31,Second Class,CUST-9423,Arjun,Consumer,India,Kolkata,KA,South,PROD-334,Office Supplies,Chairs,Item D,4009.06,3,0.0,780.05,12,2022,0.1945717948845864,Very High
ORD-7113,2021-09-29,2023-02-07,First Class,CUST-7754,Arjun,Consumer,India,Kolkata,WB,North,PROD-526,Furniture,Chairs,Item A,101.19,4,0.39,-78.17,9,2021,-0.7725071647395988,Medium
ORD-7114,2023-06-06,2022-06-13,First Class,CUST-9921,Rahul,Corporate,India,Bangalore,DL,North,PROD-701,Furniture,Storage,Item C,4578.95,8,0.21,24.29,6,2023,0.0053047095949944854,Very High
ORD-7115,2021-01-02,2022-10-06,Standard Class,CUST-6516,Sneha,Corporate,India,Delhi,KA,East,PROD-715,Office Supplies,Chairs,Item C,984.46,6,0.41,-221.13,1,2021,-0.22462060418909857,High
ORD-7116,2023-01-28,2022-07-29,Standard Class,CUST-6868,Neha,Consumer,India,Kolkata,MH,East,PROD-378,Office Supplies,Chairs,Item B,1449.36,3,0.43,-309.94,1,2023,-0.213846111387095,Very High
ORD-7117,2022-12-23,2021-04-27,Standard Class,CUST-6799,Arjun,Corporate,India,Delhi,WB,West,PROD-952,Furniture,Phones,Item A,4360.33,9,0.25,85.34,12,2022,0.019571913135015013,Very High
ORD-7118,2022-05-26,2022-04-07,Standard Class,CUST-3929,Neha,Corporate,India,Kolkata,KA,West,PROD-861,Technology,Binders,Item A,3448.63,8,0.44,-882.66,5,2022,-0.25594511443674733,Very High
ORD-7119,2023-07-02,2023-04-14,First Class,CUST-9509,Neha,Consumer,India,Mumbai,DL,North,PROD-739,Technology,Chairs,Item D,1890.7,1,0.49,-550.3,7,2023,-0.29105622256307184,Very High
ORD-7120,2021-10-13,2022-05-22,Standard Class,CUST-2530,Neha,Consumer,India,Mumbai,MH,East,PROD-459,Technology,Storage,Item D,485.0,5,0.47,-79.36,10,2021,-0.16362886597938145,Medium
ORD-7121,2023-05-21,2021-11-06,Second Class,CUST-8913,Sneha,Corporate,India,Mumbai,KA,South,PROD-279,Office Supplies,Chairs,Item D,1961.85,1,0.26,-84.08,5,2023,-0.04285750694497541,Very High
ORD-7122,2021-01-13,2023-07-23,First Class,CUST-1715,Amit,Home Office,India,Delhi,KA,East,PROD-704,Furniture,Phones,Item C,4833.34,9,0.1,-74.72,1,2021,-0.015459289021670314,Very High
ORD-7123,2022-08-31,2023-08-23,First Class,CUST-8527,Rahul,Home Office,India,Delhi,DL,West,PROD-793,Technology,Phones,Item C,567.85,2,0.4,-190.29,8,2022,-0.3351061019635467,High
ORD-7124,2022-05-13,2021-11-23,First Class,CUST-4312,Priya,Consumer,India,Bangalore,DL,North,PROD-311,Office Supplies,Chairs,Item A,4238.35,4,0.47,-1091.89,5,2022,-0.2576214800570977,Very High
ORD-7125,2023-01-03,2022-08-04,Second Class,CUST-8223,Rahul,Consumer,India,Bangalore,WB,North,PROD-815,Furniture,Storage,Item A,1660.24,1,0.48,-528.53,1,2023,-0.31834554040379703,Very High
ORD-7126,2021-08-26,2023-02-02,First Class,CUST-6192,Arjun,Home Office,India,Mumbai,MH,East,PROD-648,Furniture,Storage,Item A,3290.09,4,0.44,-823.12,8,2021,-0.25018160597430467,Very High
ORD-7127,2021-04-04,2021-06-26,Second Class,CUST-8027,Rahul,Corporate,India,Mumbai,KA,East,PROD-317,Office Supplies,Phones,Item D,3176.14,9,0.11,222.7,4,2021,0.07011655657496206,Very High
ORD-7128,2021-12-04,2023-05-03,Standard Class,CUST-1201,Priya,Home Office,India,Kolkata,DL,East,PROD-550,Office Supplies,Storage,Item C,1661.67,5,0.32,-181.6,12,2021,-0.10928764435778462,Very High
ORD-7129,2023-02-20,2022-05-31,First Class,CUST-3140,Amit,Home Office,India,Mumbai,DL,East,PROD-245,Technology,Phones,Item D,318.75,5,0.46,-55.72,2,2023,-0.1748078431372549,Medium
ORD-7130,2021-06-20,2021-06-23,Second Class,CUST-4671,Arjun,Consumer,India,Mumbai,KA,West,PROD-158,Furniture,Storage,Item D,786.65,2,0.24,-40.06,6,2021,-0.05092480772897731,High
ORD-7131,2023-09-08,2023-09-26,First Class,CUST-9610,Amit,Corporate,India,Mumbai,DL,West,PROD-740,Furniture,Chairs,Item C,2850.95,6,0.41,-616.24,9,2023,-0.21615251056665324,Very High
ORD-7132,2022-08-29,2023-08-20,Standard Class,CUST-8370,Arjun,Home Office,India,Delhi,DL,East,PROD-502,Furniture,Chairs,Item D,4746.85,1,0.05,665.55,8,2022,0.14020877002643856,Very High
ORD-7133,2022-10-23,2022-05-19,First Class,CUST-3598,Priya,Corporate,India,Delhi,WB,North,PROD-752,Furniture,Chairs,Item C,4632.55,1,0.39,-865.21,10,2022,-0.18676754703133264,Very High
ORD-7134,2022-09-16,2023-09-06,Standard Class,CUST-9817,Amit,Consumer,India,Mumbai,KA,South,PROD-590,Technology,Chairs,Item B,611.69,4,0.03,106.27,9,2022,0.17373179224770716,High
ORD-7135,2022-07-21,2021-12-02,First Class,CUST-2944,Priya,Home Office,India,Kolkata,WB,South,PROD-132,Furniture,Binders,Item A,4382.38,7,0.28,-400.7,7,2022,-0.09143433476786586,Very High
ORD-7136,2023-04-29,2021-10-13,Second Class,CUST-3929,Priya,Consumer,India,Kolkata,MH,West,PROD-633,Office Supplies,Storage,Item B,1207.36,5,0.21,-41.25,4,2023,-0.03416545189504373,Very High
ORD-7137,2023-07-25,2022-04-22,Standard Class,CUST-4383,Sneha,Home Office,India,Bangalore,DL,East,PROD-510,Technology,Binders,Item A,4553.86,3,0.09,478.73,7,2023,0.1051262006297954,Very High
ORD-7138,2022-04-12,2021-02-25,First Class,CUST-4540,Rahul,Corporate,India,Mumbai,WB,East,PROD-533,Furniture,Storage,Item A,3804.54,9,0.22,38.45,4,2022,0.01010634662797605,Very High
ORD-7139,2022-09-20,2022-04-05,Standard Class,CUST-1393,Arjun,Consumer,India,Delhi,KA,South,PROD-470,Technology,Binders,Item B,4808.26,9,0.36,-725.0,9,2022,-0.15078219563833903,Very High
ORD-7140,2021-05-23,2022-08-04,Standard Class,CUST-8010,Neha,Corporate,India,Mumbai,MH,North,PROD-816,Technology,Phones,Item C,2236.56,3,0.38,-448.31,5,2021,-0.2004462209822227,Very High
ORD-7141,2021-07-20,2022-02-26,Second Class,CUST-7777,Neha,Home Office,India,Kolkata,MH,South,PROD-683,Technology,Phones,Item D,3671.35,9,0.46,-917.92,7,2021,-0.2500224712980239,Very High
ORD-7142,2021-06-29,2022-09-08,Second Class,CUST-9823,Amit,Consumer,India,Delhi,WB,North,PROD-280,Office Supplies,Storage,Item B,3689.61,3,0.35,-509.89,6,2021,-0.13819617791582306,Very High
ORD-7143,2022-12-15,2022-09-26,Second Class,CUST-1321,Priya,Corporate,India,Delhi,WB,South,PROD-799,Technology,Phones,Item A,2506.05,6,0.5,-726.93,12,2022,-0.29007003052612673,Very High
ORD-7144,2021-12-30,2022-12-06,Second Class,CUST-5669,Rahul,Corporate,India,Delhi,DL,East,PROD-149,Furniture,Storage,Item C,4873.87,2,0.14,338.76,12,2021,0.069505341751011,Very High
ORD-7145,2022-04-24,2022-02-15,Standard Class,CUST-2693,Arjun,Home Office,India,Delhi,WB,West,PROD-421,Furniture,Storage,Item B,1256.13,2,0.08,122.16,4,2022,0.09725108070024598,Very High
ORD-7146,2022-07-19,2023-09-11,Standard Class,CUST-2063,Amit,Consumer,India,Mumbai,WB,West,PROD-598,Furniture,Binders,Item C,4931.76,6,0.05,833.35,7,2022,0.16897618700017844,Very High
ORD-7147,2022-04-16,2021-11-02,First Class,CUST-8921,Priya,Corporate,India,Mumbai,WB,North,PROD-182,Technology,Storage,Item B,4069.99,5,0.29,-278.24,4,2022,-0.06836380433367159,Very High
ORD-7148,2022-01-19,2023-07-26,First Class,CUST-4111,Sneha,Consumer,India,Mumbai,MH,West,PROD-635,Furniture,Phones,Item B,3099.68,5,0.17,131.44,1,2022,0.04240437722603624,Very High
ORD-7149,2022-11-23,2022-07-15,First Class,CUST-4261,Neha,Consumer,India,Kolkata,KA,West,PROD-168,Technology,Binders,Item C,424.15,7,0.1,-74.72,11,2022,-0.17616409289166568,Medium
ORD-7150,2023-07-15,2021-08-12,Second Class,CUST-4086,Neha,Consumer,India,Delhi,WB,West,PROD-107,Technology,Binders,Item C,1333.85,1,0.11,130.57,7,2023,0.09788956779248041,Very High
